STORE_CODE,ITEM_CODE,ITEM_NAME,SALES_PRICE,DISC_PRICE,DIVISION,DEPARTMENT,CLASS,SUBCLASS,PROMO_START_DATE,PROMO_END_DATE
084,101023011643                  ,TOMATO CHERRY RED HYDROPONIC 2                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,29000,0,02-FRESH                                                                                            ,022-VEGETABLE                                                                                       ,03-022-FRUIT VEGETABLES                                                                                                                                                                                 ,03-03-022-LOCAL HYDROPONIC GRW                                                                                                                                                                          ,01 Jun  ,30 Sep  
084,101023011656                  ,DAUN DILL KG                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,129500,0,02-FRESH                                                                                            ,022-VEGETABLE                                                                                       ,04-022-HERBS AND SPICES                                                                                                                                                                                 ,01-04-022-LOCAL GROWERS                                                                                                                                                                                 ,01 Jun  ,30 Sep  
084,101023011659                  ,DAUN KETUMBAR/CORIANDER 100GR                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,12500,0,02-FRESH                                                                                            ,022-VEGETABLE                                                                                       ,04-022-HERBS AND SPICES                                                                                                                                                                                 ,01-04-022-LOCAL GROWERS                                                                                                                                                                                 ,01 Jun  ,30 Sep  
084,101023011660                  ,DAUN MINT 100GR                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,12500,0,02-FRESH                                                                                            ,022-VEGETABLE                                                                                       ,04-022-HERBS AND SPICES                                                                                                                                                                                 ,01-04-022-LOCAL GROWERS                                                                                                                                                                                 ,01 Jun  ,30 Sep  
084,101023029796                  ,SUNRISE SIOMAY POTATO 650GR                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,46000,0,02-FRESH                                                                                            ,022-VEGETABLE                                                                                       ,02-022-ROOTS                                                                                                                                                                                            ,01-02-022-LOCAL GROWERS                                                                                                                                                                                 ,01 Jun  ,30 Sep  
084,101023033131                  ,JAGUNG MANIS PIPILAN 500GR                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,18500,0,02-FRESH                                                                                            ,022-VEGETABLE                                                                                       ,02-022-ROOTS                                                                                                                                                                                            ,01-02-022-LOCAL GROWERS                                                                                                                                                                                 ,01 Jun  ,30 Sep  
084,101023035153                  ,CELERY STICK IMPORT RRC KG                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,44500,0,02-FRESH                                                                                            ,022-VEGETABLE                                                                                       ,02-022-ROOTS                                                                                                                                                                                            ,04-02-022-IMPORT GROWERS                                                                                                                                                                                ,01 Jun  ,30 Sep  
084,101023044404                  ,HIGHLAND MESCLUN W EDIBLE FLW                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,64200,0,02-FRESH                                                                                            ,022-VEGETABLE                                                                                       ,03-022-FRUIT VEGETABLES                                                                                                                                                                                 ,04-03-022-IMPORT GROWERS                                                                                                                                                                                ,01 Jun  ,30 Sep  
084,101023054421                  ,PLAGA LETTUCE HEAD KG                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,59000,0,02-FRESH                                                                                            ,022-VEGETABLE                                                                                       ,01-022-LEAFY                                                                                                                                                                                            ,09-01-022-HYDRO VEGE                                                                                                                                                                                    ,01 Jun  ,30 Sep  
084,101023070226                  ,BROCOLINI PACK 200GR                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,40500,0,02-FRESH                                                                                            ,022-VEGETABLE                                                                                       ,03-022-FRUIT VEGETABLES                                                                                                                                                                                 ,04-03-022-IMPORT GROWERS                                                                                                                                                                                ,01 Jun  ,30 Sep  
084,101023082175                  ,PEPITO HERBS OREGANO 50GR                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,14000,0,02-FRESH                                                                                            ,022-VEGETABLE                                                                                       ,04-022-HERBS AND SPICES                                                                                                                                                                                 ,03-04-022-LOCAL HYDROPONIC GRW                                                                                                                                                                          ,01 Jun  ,30 Sep  
084,101023082176                  ,PEPITO HERBS TARRAGON 50GR                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,14000,0,02-FRESH                                                                                            ,022-VEGETABLE                                                                                       ,04-022-HERBS AND SPICES                                                                                                                                                                                 ,03-04-022-LOCAL HYDROPONIC GRW                                                                                                                                                                          ,01 Jun  ,30 Sep  
084,101023084728                  ,PEPITO SELADA HEAD ORG KG                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,44500,0,02-FRESH                                                                                            ,022-VEGETABLE                                                                                       ,01-022-LEAFY                                                                                                                                                                                            ,01-01-022-LOCAL GROWERS                                                                                                                                                                                 ,01 Jun  ,30 Sep  
084,101024011683                  ,SUNPRIDE PISANG CAVENDISH                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,32000,0,02-FRESH                                                                                            ,023-FRUIT                                                                                           ,01-023-FRUIT                                                                                                                                                                                            ,01-01-023-LOCAL GROWERS                                                                                                                                                                                 ,01 Jun  ,30 Sep  
084,101024011686                  ,JERUK NIPIS                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,28500,0,02-FRESH                                                                                            ,023-FRUIT                                                                                           ,01-023-FRUIT                                                                                                                                                                                            ,01-01-023-LOCAL GROWERS                                                                                                                                                                                 ,01 Jun  ,30 Sep  
084,101024011691                  ,NANGKA KUPAS                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,116500,0,02-FRESH                                                                                            ,023-FRUIT                                                                                           ,01-023-FRUIT                                                                                                                                                                                            ,01-01-023-LOCAL GROWERS                                                                                                                                                                                 ,01 Jun  ,30 Sep  
084,101024011692                  ,SEMANGKA MERAH NB                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,27000,0,02-FRESH                                                                                            ,023-FRUIT                                                                                           ,01-023-FRUIT                                                                                                                                                                                            ,01-01-023-LOCAL GROWERS                                                                                                                                                                                 ,01 Jun  ,30 Sep  
084,101024011693                  ,SEMANGKA KUNING NB                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,30000,0,02-FRESH                                                                                            ,023-FRUIT                                                                                           ,01-023-FRUIT                                                                                                                                                                                            ,01-01-023-LOCAL GROWERS                                                                                                                                                                                 ,01 Jun  ,30 Sep  
084,101024011708                  ,MANGGA GEDONG GINCU                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,66500,0,02-FRESH                                                                                            ,023-FRUIT                                                                                           ,01-023-FRUIT                                                                                                                                                                                            ,01-01-023-LOCAL GROWERS                                                                                                                                                                                 ,01 Jun  ,30 Sep  
084,101024011710                  ,MARKISA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,142000,0,02-FRESH                                                                                            ,023-FRUIT                                                                                           ,01-023-FRUIT                                                                                                                                                                                            ,01-01-023-LOCAL GROWERS                                                                                                                                                                                 ,01 Jun  ,30 Sep  
084,101024011793                  ,JERUK HONEY MURCOT PREMIUM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,75500,0,02-FRESH                                                                                            ,023-FRUIT                                                                                           ,02-023-EXOTIC                                                                                                                                                                                           ,06-02-023-ORANGE                                                                                                                                                                                        ,01 Jun  ,30 Sep  
084,101024011801                  ,JERUK FREEMONT                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,81000,0,02-FRESH                                                                                            ,023-FRUIT                                                                                           ,02-023-EXOTIC                                                                                                                                                                                           ,06-02-023-ORANGE                                                                                                                                                                                        ,01 Jun  ,30 Sep  
084,101024030018                  ,LYCHEES IMPORT GREEN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,183000,0,02-FRESH                                                                                            ,023-FRUIT                                                                                           ,02-023-EXOTIC                                                                                                                                                                                           ,04-02-023-IMPORT ORGANIC GROW                                                                                                                                                                           ,01 Jun  ,30 Sep  
084,101024034834                  ,COCONUT COCO THUMB PCS                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,60000,0,02-FRESH                                                                                            ,023-FRUIT                                                                                           ,01-023-FRUIT                                                                                                                                                                                            ,03-01-023-IMPORT GROWERS                                                                                                                                                                                ,01 Jun  ,30 Sep  
084,101024048461                  ,STRAWBERRY PINK KOREA 330GR                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,422000,0,02-FRESH                                                                                            ,023-FRUIT                                                                                           ,02-023-EXOTIC                                                                                                                                                                                           ,08-02-023-STRAWBERRY                                                                                                                                                                                    ,01 Jun  ,30 Sep  
084,101024061177                  ,DURIAN BAWOR KUPAS                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,393000,0,02-FRESH                                                                                            ,023-FRUIT                                                                                           ,01-023-FRUIT                                                                                                                                                                                            ,01-01-023-LOCAL GROWERS                                                                                                                                                                                 ,01 Jun  ,30 Sep  
084,101024065730                  ,KURMA ANA AJWA DATES                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,230000,0,02-FRESH                                                                                            ,023-FRUIT                                                                                           ,02-023-EXOTIC                                                                                                                                                                                           ,10-02-023-OTHER                                                                                                                                                                                         ,01 Jun  ,30 Sep  
084,101024067254                  ,DURIAN PALU KUPAS                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,233000,0,02-FRESH                                                                                            ,023-FRUIT                                                                                           ,01-023-FRUIT                                                                                                                                                                                            ,01-01-023-LOCAL GROWERS                                                                                                                                                                                 ,01 Jun  ,30 Sep  
084,101024079314                  ,APEL CHERISH NZ 750GR                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,65000,0,02-FRESH                                                                                            ,023-FRUIT                                                                                           ,01-023-FRUIT                                                                                                                                                                                            ,03-01-023-IMPORT GROWERS                                                                                                                                                                                ,01 Jun  ,30 Sep  
084,101024080336                  ,ALPUKAT HAAS PREMIUM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,125000,0,02-FRESH                                                                                            ,023-FRUIT                                                                                           ,01-023-FRUIT                                                                                                                                                                                            ,01-01-023-LOCAL GROWERS                                                                                                                                                                                 ,01 Jun  ,30 Sep  
084,101024080609                  ,MANGGIS CHERRY                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,46000,0,02-FRESH                                                                                            ,023-FRUIT                                                                                           ,01-023-FRUIT                                                                                                                                                                                            ,01-01-023-LOCAL GROWERS                                                                                                                                                                                 ,01 Jun  ,30 Sep  
084,101024085783                  ,PEACH SNOW RRC 2S                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,90000,0,02-FRESH                                                                                            ,023-FRUIT                                                                                           ,02-023-EXOTIC                                                                                                                                                                                           ,03-02-023-IMPORT GROWERS                                                                                                                                                                                ,01 Jun  ,30 Sep  
084,101024085824                  ,JUICE REFRESH RED                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,25000,0,02-FRESH                                                                                            ,023-FRUIT                                                                                           ,05-023-PROCESSED FRUIT                                                                                                                                                                                  ,01-05-023-FRESH JUICE                                                                                                                                                                                   ,01 Jul  ,30 Sep  
084,101033013895                  ,ELLIPS HAIR VIT SMOOTH&SHINY B                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,17500,14000,03-NON FOOD                                                                                         ,035-PERSONAL CARE                                                                                   ,01-035-HAIR CARE                                                                                                                                                                                        ,10-01-035-HAIR TREATMENT                                                                                                                                                                                ,23 Aug  ,31 Aug  
084,101033014605                  ,COLGATE ADVANCED WHITENING 90G                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,24000,0,03-NON FOOD                                                                                         ,035-PERSONAL CARE                                                                                   ,03-035-DENTAL                                                                                                                                                                                           ,02-03-035-TOOTH PASTE                                                                                                                                                                                   ,        ,        
084,101033079905                  ,KAHF DEO CLEAN FRESH ANTIPERSP                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,26500,0,03-NON FOOD                                                                                         ,035-PERSONAL CARE                                                                                   ,07-035-BODY FRAGRANCE                                                                                                                                                                                   ,02-07-035-DEODORANT                                                                                                                                                                                     ,        ,        
084,101033079906                  ,KAHF POMADE MATTE DAPPER WATER                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,46000,0,03-NON FOOD                                                                                         ,035-PERSONAL CARE                                                                                   ,01-035-HAIR CARE                                                                                                                                                                                        ,05-01-035-HAIR GEL                                                                                                                                                                                      ,        ,        
084,101033079907                  ,KAHF POMADE SLEEK CLASSY WATER                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,46000,0,03-NON FOOD                                                                                         ,035-PERSONAL CARE                                                                                   ,01-035-HAIR CARE                                                                                                                                                                                        ,05-01-035-HAIR GEL                                                                                                                                                                                      ,        ,        
084,101033079909                  ,EARTH LOVE L BW BULGARIAN ROSE                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,82000,0,03-NON FOOD                                                                                         ,035-PERSONAL CARE                                                                                   ,06-035-SKIN CARE                                                                                                                                                                                        ,02-06-035-LIQUID SOAP                                                                                                                                                                                   ,        ,        
